marca*,modelo,version,año**,precio,foto-agencia,id,kilometros,tipoCambio,zona,lat,long,cliente,tipoDeVenta
peugeot,308,2.0 FELINE,2012,2850000,https://api.deconcesionarias.com.ar/api/files/bf1ab005-b62d-4d40-9f5e-ef8f7ca499ef/?bf1ab005-b62d-4d40-9f5e-ef8f7ca499ef.jpeg,80218fed-3b03-4081-ba8d-ee741d55f1ef,132000,ARS,"ROSARIO,Avellaneda,2422","-32,9581582","-60,6843556",MONT AUTOMOTORES,Usado
peugeot,308,2.0 FELINE,2012,2900000,https://api.deconcesionarias.com.ar/api/files/19e4333c-43bb-43d1-93b5-3eb817b0fd04/?19e4333c-43bb-43d1-93b5-3eb817b0fd04.jpeg,b01c90c7-9e87-4e58-b56a-6d5804691847,118232,ARS,"LA PLATA,25 esq 506,1900","-34,8954575","-58,0168671",mc automotores,Usado
peugeot,308,2.0 FELINE,2013,3400000,https://api.deconcesionarias.com.ar/api/files/62835e6e-d1c8-48a5-98d2-d99a8e1a257f/?62835e6e-d1c8-48a5-98d2-d99a8e1a257f.jpg,8f9d1468-df77-43c3-a844-05b2ddddcb77,63000,ARS,"OLAVARRIA,Av. Del Valle,4060","-36,9062265","-60,3208356",Interamerica Motors,Usado
peugeot,408,1.6 ALLURE,2018,4015000,https://api.deconcesionarias.com.ar/api/files/1ef44981-4dfe-4e28-950f-21291f4416f2/?1ef44981-4dfe-4e28-950f-21291f4416f2.jpeg,6cb759ba-1062-4935-b254-1f1157118bc6,47000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
peugeot,408,1.6 HDI ALLURE,2011,2780000,https://api.deconcesionarias.com.ar/api/files/a2f0c519-eda9-45fe-a9b6-0398061fa8c3/?a2f0c519-eda9-45fe-a9b6-0398061fa8c3.jpg,eeeba607-4276-423a-aa22-c921a35917c5,165000,ARS,"AYACUCHO,25 de mayo,691","-37,1492143","-58,4836059",Oscar Autos,Usado
peugeot,408,1.6 HDI ALLURE PACK,2020,4250000,https://api.deconcesionarias.com.ar/api/files/3fbd53fd-5f65-4ad9-8a17-627e8d7ddee8/?3fbd53fd-5f65-4ad9-8a17-627e8d7ddee8.jpeg,d10281d7-f1b9-48d5-bf58-6b37a26f2141,64800,ARS,"SAN LUIS,Av. del Fundador esq, Las voces del Chorrillero,","-33,2941809","-66,2956203",ExpoUsados,Usado
peugeot,408,1.6 HDI FELINE,2016,3900000,https://api.deconcesionarias.com.ar/api/files/ca906160-9007-4bf1-b701-06bb5d905c9f/?ca906160-9007-4bf1-b701-06bb5d905c9f.jpeg,9ce285fe-c86a-427b-8022-d0e282bbf447,122000,ARS,"LAS ROSAS,AV DICKINSON,597","-32,4768297","-61,5890879",BOLATTI AUTOMOTORES,Usado
peugeot,408,1.6 THP ALLURE PLUS,2016,4030000,https://api.deconcesionarias.com.ar/api/files/05e56264-4d21-437e-8542-5cb35b183740/?05e56264-4d21-437e-8542-5cb35b183740.jpeg,0ab37e9c-cae0-4083-8200-34b11c6f3b6e,101000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
peugeot,408,1.6 THP ALLURE PLUS,2018,4350000,https://api.deconcesionarias.com.ar/api/files/534d76a4-8e5c-40e9-a507-e2de5de4feb0/?534d76a4-8e5c-40e9-a507-e2de5de4feb0.jpg,3b484174-a9d4-4346-805c-e9babb717f9c,112000,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
peugeot,408,1.6 THP FELINE TIPTRONIC,2018,5199000,https://api.deconcesionarias.com.ar/api/files/5025056b-08f7-4bb6-99e8-86219425df63/?5025056b-08f7-4bb6-99e8-86219425df63.jpeg,3fc962d7-a2a1-45e5-9e4f-a66ffaea7229,30000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
peugeot,408,1.6 THP SPORT TIPTRONIC,2012,3000000,https://api.deconcesionarias.com.ar/api/files/9f872218-9c61-496f-b364-477e691c3e62/?9f872218-9c61-496f-b364-477e691c3e62.jpeg,0da679fc-3d7b-4afc-83ef-ed1d47f3d0f9,106000,ARS,"ROSARIO,Avellaneda,2422","-32,9581582","-60,6843556",MONT AUTOMOTORES,Usado
peugeot,408,1.6 THP SPORT TIPTRONIC,2013,2100000,https://api.deconcesionarias.com.ar/api/files/77adf12b-c9fd-4ce3-b02d-986524facd4f/?77adf12b-c9fd-4ce3-b02d-986524facd4f.jpg,8c07b277-8529-4949-9497-5f9ab6678cd6,115000,ARS,"VILLA URQUIZA,Av. Triunvirato,3668","-32,9375419","-60,7391515",RM automotores,Usado
peugeot,408,1.6 THP SPORT TIPTRONIC,2013,3960000,https://api.deconcesionarias.com.ar/api/files/e83f66ec-71f0-46e6-a368-d5e272978235/?e83f66ec-71f0-46e6-a368-d5e272978235.jpg,2aae6093-14b4-4320-a0fa-26659cd458d5,89000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
peugeot,408,2.0 ALLURE,2013,2250000,https://api.deconcesionarias.com.ar/api/files/ef73ecab-32df-4065-ad7a-120191fffcc0/?ef73ecab-32df-4065-ad7a-120191fffcc0.jpg,504bf5de-60f4-4144-9e60-86569d283c15,98354,ARS,"ROSARIO,Filiberto,8237","-32,9375419","-60,7417264",AutoRosario SA,Usado
peugeot,408,2.0 ALLURE,2013,2450000,https://api.deconcesionarias.com.ar/api/files/20373ae8-6dab-4609-90f9-70b937632f64/?20373ae8-6dab-4609-90f9-70b937632f64.jpg,386bc9a5-cefe-4544-93aa-819ae4acdfa1,95000,ARS,"ROSARIO,Filiberto,8237","-32,9375419","-60,7417264",AutoRosario SA,Usado
peugeot,408,2.0 ALLURE,2013,2750000,https://api.deconcesionarias.com.ar/api/files/843dd803-054a-44a3-96a5-0c8002d319b6/?843dd803-054a-44a3-96a5-0c8002d319b6.jpg,69910dfa-0628-409c-a924-882bdea1a5fc,176000,ARS,"SALTA,Cordoba,940","-24,8020021","-65,4119545",FENICIOS AUTOMOTORES,Usado
peugeot,408,2.0 ALLURE,2014,3200000,https://api.deconcesionarias.com.ar/api/files/11673626-8985-428d-b9b5-0349c4353cd3/?11673626-8985-428d-b9b5-0349c4353cd3.jpg,8a2c9670-4431-4fa9-a0f0-7d21be433c78,58000,ARS,"RIO CUARTO,San Martín,2191","-33,1167252","-64,3763017",Remincor,Usado
peugeot,408,2.0 ALLURE +,2012,3099000,https://api.deconcesionarias.com.ar/api/files/dff76eff-a591-4d9b-8b79-7a6399ce924f/?dff76eff-a591-4d9b-8b79-7a6399ce924f.jpeg,d3c6f4a2-ccea-4784-97bd-5dbf5e94b8e6,129000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
peugeot,408,2.0 ALLURE + NAV,2012,2600000,https://api.deconcesionarias.com.ar/api/files/1176aec1-0c8e-4610-a532-c9d508630dd5/?1176aec1-0c8e-4610-a532-c9d508630dd5.jpg,c134c3b0-a437-4732-aaec-dcc767a86f31,127000,ARS,"VILLA URQUIZA,Av. Triunvirato,3668","-31,4645324","-64,1690122",RM automotores,Usado
peugeot,508,1.6 THP ALLURE TIPTRONIC,2014,3799000,https://api.deconcesionarias.com.ar/api/files/5ad45eb4-bc10-4381-912d-7d0a76f1e8ae/?5ad45eb4-bc10-4381-912d-7d0a76f1e8ae.jpg,bc2d9627-9a75-4a39-b967-a44769617a9c,109000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
peugeot,508,1.6 THP FELINE TIPTRONIC,2014,3900000,https://api.deconcesionarias.com.ar/api/files/d32a85ea-cd1d-4a88-95a1-f143b57c4e95/?d32a85ea-cd1d-4a88-95a1-f143b57c4e95.jpg,d6bece3e-d1b5-45f7-a2e2-b8ef7bb3f6be,135000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
PEUGEOT,2008,1.6 ACTIVE,2018,3750000,https://www.landinginteligente.com/fotos/CatalogoUsados/Lepic/Peugeot-2008-AD138FG/2008.jpeg,,98078,ARS,"Colectora Sur Acceso Oeste, B1746 Francisco Alvarez, Buenos Aires","-34,6164185","-58,8511799",Lepic,Usado
peugeot,2008,2OO8 1.6 FELINE,2016,4200000,https://api.deconcesionarias.com.ar/api/files/205d9519-6354-465c-a81f-7686b13d9a62/?205d9519-6354-465c-a81f-7686b13d9a62.jpeg,eaccd093-f622-488e-b4e9-0e6c80755173,52000,ARS,"RIO CUARTO,San Martín,2191","-33,1167252","-64,3763017",Remincor,Usado
peugeot,2008,2OO8 1.6 FELINE,2016,4250000,https://api.deconcesionarias.com.ar/api/files/0fb235d9-68e3-4583-a98c-ba95e19d10b1/?0fb235d9-68e3-4583-a98c-ba95e19d10b1.jpg,a510e967-d76a-415e-93ad-648206025b08,77000,ARS,"1 DE AGOSTO,Av. Cervantes,3879","-34,7091154","-58,2255629",Espositoautomotores,Usado
peugeot,2008,2OO8 1.6 FELINE,2018,4665000,https://api.deconcesionarias.com.ar/api/files/ccbb1811-e1fc-4a7d-b957-d4dde7411e6d/?ccbb1811-e1fc-4a7d-b957-d4dde7411e6d.jpeg,417a0f13-16dc-46ce-8704-912e661df22e,79000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
peugeot,2008,2OO8 1.6 FELINE,2019,5199000,https://api.deconcesionarias.com.ar/api/files/f4ad36e5-60f9-457a-b885-84291c1804ba/?f4ad36e5-60f9-457a-b885-84291c1804ba.jpeg,699d7825-dab5-487d-9eb6-0812276ed206,30000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
peugeot,2008,2OO8 1.6 FELINE,2019,5390000,https://api.deconcesionarias.com.ar/api/files/4157c854-a810-423d-87ec-6c202335ef4c/?4157c854-a810-423d-87ec-6c202335ef4c.jpeg,657c0ad3-0520-4edc-b3cf-043235421e87,49000,ARS,"TANDIL,Colectora Pugliese,1138","-37,3108351","-59,1160603",AutosExclusivos,Usado
peugeot,2008,2OO8 1.6 SPORT THP,2016,4599000,https://api.deconcesionarias.com.ar/api/files/ecf0d209-c1d3-4efa-896a-60bf5605bc58/?ecf0d209-c1d3-4efa-896a-60bf5605bc58.jpeg,61e79821-8276-4b4a-9e6f-ceed96ab14b4,61000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
peugeot,2008,2OO8 1.6 SPORT THP,2017,3500000,https://api.deconcesionarias.com.ar/api/files/430b021f-b746-4afc-916f-3db300033d20/?430b021f-b746-4afc-916f-3db300033d20.JPG,0f2cb419-30e9-491a-81dc-58e015515c46,72000,ARS,,"-31,4645324","-64,1690122",RPM Moviles,Usado
peugeot,2008,2OO8 1.6 SPORT THP,2017,4320000,https://api.deconcesionarias.com.ar/api/files/3313d15a-b8a9-4128-b4f3-ca8bd83d1084/?3313d15a-b8a9-4128-b4f3-ca8bd83d1084.jpg,6b2c4007-91f2-4277-ae05-7eb3856e6594,63000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
peugeot,3008,1.6 GT PACK TIPTRONIC L/21,2022,15965000,https://api.deconcesionarias.com.ar/api/files/d387d030-2e12-4845-82fb-1dbf0bc5dccc/?d387d030-2e12-4845-82fb-1dbf0bc5dccc.jpeg,d2ab400a-782c-4d31-b640-be9b1adb0899,600,USD,"PILAR,Panamericana KM 49,5, Edificio Bureau Norte, Piso 2,","-34,4420483","-58,8658417",Casi Nuevos y 0KM,Usado
peugeot,3008,1.6 GT PACK TIPTRONIC L/21,2022,16150000,https://api.deconcesionarias.com.ar/api/files/18ec4312-d04f-44c7-8ef4-7ae681f043ea/?18ec4312-d04f-44c7-8ef4-7ae681f043ea.jpeg,3b673d15-d551-406c-9a75-f50f8e645670,500,ARS,"PILAR,Panamericana KM 49,5, Edificio Bureau Norte, Piso 2,","-34,4420483","-58,8658417",Casi Nuevos y 0KM,Usado
peugeot,3008,1.6 GT PACK TIPTRONIC L/21,2022,16200000,https://api.deconcesionarias.com.ar/api/files/d8f54749-1db1-40c4-8a2b-0963171d85d2/?d8f54749-1db1-40c4-8a2b-0963171d85d2.jpeg,ea74f78c-341e-4f56-a475-3451257b94ed,800,ARS,"PILAR,Panamericana KM 49,5, Edificio Bureau Norte, Piso 2,","-34,4420483","-58,8658417",Casi Nuevos y 0KM,Usado
peugeot,3008,3OO8 1.6 ALLURE,2013,3000000,https://api.deconcesionarias.com.ar/api/files/59d1a7e9-3e76-47df-95b8-526ba19979b7/?59d1a7e9-3e76-47df-95b8-526ba19979b7.jpg,fdf66946-6f85-44ea-8756-cbceabd5b270,110000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
peugeot,3008,3OO8 1.6 ALLURE TIPTRONIC L/17,2019,10850000,https://api.deconcesionarias.com.ar/api/files/356b9376-64a5-4951-bc91-b711e0a2e865/?356b9376-64a5-4951-bc91-b711e0a2e865.jpg,4ba83948-586e-4cec-a81a-e1ebf3f8a256,20000,USD,"AYACUCHO,25 de mayo,691","-37,1492143","-58,4836059",Oscar Autos,Usado
peugeot,3008,3OO8 1.6 PREMIUM PLUS TIPTRONIC,2012,2900000,https://api.deconcesionarias.com.ar/api/files/05e0e085-3a9f-45fc-bf83-3c3618e68611/?05e0e085-3a9f-45fc-bf83-3c3618e68611.JPG,49aa3995-618b-48f1-8e1e-4b6d6079c011,135000,ARS,,"-34,4383348","-58,7918752",RPM Moviles,Usado
peugeot,5008,5OO8 ALLURE PLUS,2013,3960000,https://api.deconcesionarias.com.ar/api/files/b2780a51-cb70-4a4b-a1d9-f6734cb38709/?b2780a51-cb70-4a4b-a1d9-f6734cb38709.jpg,78f7fe90-55c9-4323-b181-3a156350bb17,133000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
peugeot,5008,5OO8 ALLURE PLUS,2014,3490000,https://api.deconcesionarias.com.ar/api/files/afb62ede-da0b-4eb0-982f-b60d3038864e/?afb62ede-da0b-4eb0-982f-b60d3038864e.jpeg,fad36f21-b157-4ae2-9c5b-587ff8cdbe94,135000,ARS,"TANDIL,Colectora Pugliese,1138","-37,3108351","-59,1160603",AutosExclusivos,Usado
peugeot,5008,5OO8 ALLURE PLUS TIPTRONIC HDI L17,2021,16500000,https://api.deconcesionarias.com.ar/api/files/13ce7ae8-da5c-4303-9e2b-7199039685dc/?13ce7ae8-da5c-4303-9e2b-7199039685dc.jpg,d86ef524-a740-4875-bd83-7b1ee9215a48,43954,ARS,"ACASSUSO,Av Libertador,14745","-34,4773085","-58,4968158",Munafo virtual,Usado
PEUGEOT,2008,SPORT 1.6 THP,2017,3800000,,40,78000,ARS,SUR,"34,0812312","-118,385301",Nave Motors,Usado
PEUGEOT,207,COMPACT ACTIVE 1.4N 5P,2015,2470000,,33,,ARS,SUR,"34,0812312","-118,385301",GTM,Usado
PEUGEOT,208,ACTIVE,2014,2580000,,41,108000,ARS,SUR,"34,0812312","-118,385301",Nave Motors,Usado
PEUGEOT,208,ACTIVE 1.6,2017,3100000,,34,43000,ARS,SUR,"34,0812312","-118,385301",Nave Motors,Usado
PEUGEOT,208,ALLURE TIPT,2021,5200000,,42,20000,ARS,SUR,"34,0812312","-118,385301",Nave Motors,Usado
PEUGEOT,208,ALLURE TOUCH SCREEN,2015,2950000,,43,68000,ARS,SUR,"34,0812312","-118,385301",Nave Motors,Usado
PEUGEOT,208,FELINE 1.6,2017,5070000,,35,,ARS,SUR,"34,0812312","-118,385301",Nave Motors,Usado
PEUGEOT,208,FELINE 1.6,2018,3500000,,36,99000,ARS,SUR,"34,0812312","-118,385301",GTM,Usado
PEUGEOT,208,FELINE 1.6N PACK CUIR,2014,3900000,,37,,ARS,SUR,"34,0812312","-118,385301",GTM,Usado
PEUGEOT,408,ALLURE +,2017,4810000,,38,,ARS,SUR,"34,0812312","-118,385301",GTM,Usado
PEUGEOT,408,ALLURE + 2.0N,2011,2860000,,39,,ARS,SUR,"34,0812312","-118,385301",GTM,Usado
peugeot,boxer,2.2 HDI PREMIUM M,2018,8500000,https://api.deconcesionarias.com.ar/api/files/b9f628c5-d9b4-4eb2-beaf-9c9c0b021fff/?b9f628c5-d9b4-4eb2-beaf-9c9c0b021fff.jpg,a37e0aae-dc4b-4a38-9f33-35c42c16d0eb,133000,ARS,"VILLA MERCEDES,Av 25 de Mayo,1984","-33,6550691","-65,4632764",Automotores de Cuyo,Usado
peugeot,hoggar,1.6 XS,2014,2100000,https://api.deconcesionarias.com.ar/api/files/35279d5f-ba63-4b0c-90eb-d98162106d38/?35279d5f-ba63-4b0c-90eb-d98162106d38.jpg,661e1afb-8027-438f-b382-c9eda9e10fca,112000,ARS,"LAS ROSAS,RN178 & La Argentina,","-32,4632763","-61,5881291",AUTOMOTORES SUSANA,Usado
PEUGEOT,Partner,1.6 CONFORT HDI,2017,2900000,https://www.landinginteligente.com/fotos/CatalogoUsados/Lepic/Peugeot-Partner-AB675PK/Partner.jpeg,,200000,ARS,"Colectora Sur Acceso Oeste, B1746 Francisco Alvarez, Buenos Aires","-34,6164185","-58,8511799",Lepic,Usado
PEUGEOT,Partner,1.6 CONFORT HDI,2017,2950000,,,156000,ARS,"Colectora Sur Acceso Oeste, B1746 Francisco Alvarez, Buenos Aires","-34,6164185","-58,8511799",Lepic,Usado
PEUGEOT,Partner,FURGON PLC EQUIP,2011,2350000,,44,169000,ARS,SUR,"34,0812312","-118,385301",Nave Motors,Usado
peugeot,partner patagonica,PARTNER 1.4 CONFORT 5 PLAZAS,2016,3630000,https://api.deconcesionarias.com.ar/api/files/510a4241-f803-44ed-abf7-bc2330f64bf8/?510a4241-f803-44ed-abf7-bc2330f64bf8.jpg,6b1f5c3b-7dce-4778-a8fe-04f9e69b493e,103000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
peugeot,partner patagonica,PARTNER 1.6 HDI CONFORT 5 PLAZAS,2021,4850000,https://api.deconcesionarias.com.ar/api/files/480413be-4c87-4e00-9630-dfb282e52732/?480413be-4c87-4e00-9630-dfb282e52732.jpg,52c0b5ca-4244-4357-b490-21bc59123abd,8000,ARS,"1 DE AGOSTO,Av. Cervantes,3879","-34,7091154","-58,2255629",Espositoautomotores,Usado
peugeot,partner patagonica,PARTNER 1.6 HDI CONFORT 5 PLAZAS,2021,6100000,https://api.deconcesionarias.com.ar/api/files/5abcd038-c186-49cc-9a07-cb847ddc1d91/?5abcd038-c186-49cc-9a07-cb847ddc1d91.jpg,b2a011bc-c9ba-4b5c-b7ef-bc848375d610,0,ARS,"TOLOSA,calle 13,453","-34,9020815","-57,9798766",Zingaro Multimarca,Usado
peugeot,partner patagonica,PARTNER PATA. 1.6 VTC L10/17,2011,2420000,https://api.deconcesionarias.com.ar/api/files/9e4646ef-2a46-4f5b-aa4d-8c34d62942de/?9e4646ef-2a46-4f5b-aa4d-8c34d62942de.jpg,52ea68d0-00af-4c87-97e9-991f961c054b,261000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
peugeot,partner patagonica,PARTNER PATA. 1.6 VTC PLUS L10/17,2018,3750000,https://api.deconcesionarias.com.ar/api/files/e0e7fb82-2b5c-468e-9a63-da761e398d08/?e0e7fb82-2b5c-468e-9a63-da761e398d08.jpg,865c4bf5-be66-4173-8fdd-8c49c417e6e9,70000,ARS,"SALTA,Cordoba,940","-24,8020021","-65,4119545",FENICIOS AUTOMOTORES,Usado
peugeot,partner patagonica,PARTNER PATA. 1.6HDI VTC PL L10/17,2015,3520000,https://api.deconcesionarias.com.ar/api/files/bdb7eb92-d38d-45ef-b3d4-c26970bcfa62/?bdb7eb92-d38d-45ef-b3d4-c26970bcfa62.jpeg,8b2ee4bd-59e5-4b7e-b89b-acd3a4b36866,130000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
peugeot,partner patagonica,PARTNER PATA. 1.6HDI VTC PL L10/17,2016,4290000,https://api.deconcesionarias.com.ar/api/files/39bb8ed0-8dcd-40c3-ac2e-ee2cc09db385/?39bb8ed0-8dcd-40c3-ac2e-ee2cc09db385.jpg,6130af97-62f9-4097-8acb-ff7f411dfc3f,42000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
porsche,911,CARRERA 4 COUPE,1998,24800000,https://api.deconcesionarias.com.ar/api/files/3f3c5b1f-e899-4576-ba32-de3d19916246/?3f3c5b1f-e899-4576-ba32-de3d19916246.jpg,785bf1a2-e38c-47f4-8c32-169e8a20766a,126016,USD,"ACASSUSO,Av Libertador,14745","-34,4773085","-58,4968158",Munafo virtual,Usado
porsche,911,CARRERA 4 S,2007,46469000,https://api.deconcesionarias.com.ar/api/files/c7a706a1-dd04-404a-bbc0-b0e21dad900c/?c7a706a1-dd04-404a-bbc0-b0e21dad900c.jpg,1c0d1657-912c-4819-b86b-8bbb2d14384d,49125,USD,"ACASSUSO,Av Libertador,14745","-34,4773085","-58,4968158",Munafo virtual,Usado
porsche,boxster,BOXSTER,2008,21669000,https://api.deconcesionarias.com.ar/api/files/9dbb09a1-c40c-41a7-b06f-d759ac06c102/?9dbb09a1-c40c-41a7-b06f-d759ac06c102.jpg,efb32482-fef1-42a1-aacf-3ae0a9c65789,90220,USD,"ACASSUSO,Av Libertador,14745","-34,4773085","-58,4968158",Munafo virtual,Usado
porsche,cayenne,3.6 V6 TIPTRONIC,2008,7750000,https://api.deconcesionarias.com.ar/api/files/189d0220-40e6-4477-b91e-7a0d7bccbb4c/?189d0220-40e6-4477-b91e-7a0d7bccbb4c.jpg,05138a1d-b000-4aeb-9a8d-2ea3b2cb5993,149608,USD,"ACASSUSO,Av Libertador,14745","-34,4773085","-58,4968158",Munafo virtual,Usado
porsche,panamera,S,2010,24769000,https://api.deconcesionarias.com.ar/api/files/38d7388e-c258-4e74-927c-883b36af419c/?38d7388e-c258-4e74-927c-883b36af419c.jpg,b91d558d-907f-4dc6-a0f1-f07407cd38e7,59141,USD,"ACASSUSO,Av Libertador,14745","-34,4773085","-58,4968158",Munafo virtual,Usado
renault,Alaskan,Iconic 4x4 AT,,10000000,https://drive.google.com/file/d/151I9p4bRLCykSaKugn6-K-AH3Xyoq9ag/view?usp=share_link,,,ARS,"CABA,Lima,411","-34,6133992","-58,3817576",Lepic,Adjudicado
renault,Alaskan,Iconic 4x4 AT,,11000000,https://drive.google.com/file/d/151I9p4bRLCykSaKugn6-K-AH3Xyoq9ag/view?usp=share_link,,,ARS,"CABA,Lima,411","-33,6133992","-58,3817576",Lepic,Adjudicado
renault,Alaskan,2.3 Outsider dCi 190 4WD AT,,12000000,https://drive.google.com/file/d/151I9p4bRLCykSaKugn6-K-AH3Xyoq9ag/view?usp=share_link,,,ARS,"CABA,Lima,411","-32,6133992","-58,3817576",Lepic,Adjudicado
renault,captur,1.6 INTENS CVT,2018,5300000,https://api.deconcesionarias.com.ar/api/files/22820f94-3dab-402a-9a4a-698067c65b5e/?22820f94-3dab-402a-9a4a-698067c65b5e.jpg,942ae49d-144d-46ba-9f36-6c66104ef81f,87000,ARS,"VILLA MERCEDES,Av 25 de Mayo,1984","-33,6550691","-65,4632764",Automotores de Cuyo,Usado
renault,captur,1.6 INTENS CVT,2018,5500000,https://api.deconcesionarias.com.ar/api/files/c0b7e7db-b0e0-4557-8b22-3052ef5be894/?c0b7e7db-b0e0-4557-8b22-3052ef5be894.jpg,cd0d8ec7-5abf-40a0-b9d3-490836cf5a70,66000,ARS,"RIO CUARTO,San Martín,2191","-33,1167252","-64,3763017",Remincor,Usado
renault,captur,2.0 INTENS,2017,4600000,https://api.deconcesionarias.com.ar/api/files/eaa96081-d7db-4145-ab53-63da4a99cd1d/?eaa96081-d7db-4145-ab53-63da4a99cd1d.jpeg,16908f81-c682-4558-a305-4b60c5fb8035,100000,ARS,"ROSARIO,Avellaneda,2422","-32,9581582","-60,6843556",MONT AUTOMOTORES,Usado
renault,captur,2.0 INTENS,2017,4700000,https://api.deconcesionarias.com.ar/api/files/ac6d2d11-079e-43be-8c4d-a1ed9787a1f2/?ac6d2d11-079e-43be-8c4d-a1ed9787a1f2.jpeg,ad6c3f26-9a57-4a90-b4f6-95634feedbfa,140000,ARS,"LAS ROSAS,AV DICKINSON,597","-32,4768297","-61,5890879",BOLATTI AUTOMOTORES,Usado
renault,captur,2.0 INTENS,2017,4800000,https://api.deconcesionarias.com.ar/api/files/6a7b5275-6ff2-4a4b-ae09-ba4616976c2e/?6a7b5275-6ff2-4a4b-ae09-ba4616976c2e.jpeg,5f06af82-ca27-45c7-bb44-317e7bc904ea,79000,ARS,"LAS ROSAS,AV DICKINSON,597","-32,4768297","-61,5890879",BOLATTI AUTOMOTORES,Usado
renault,captur,2.0 INTENS,2017,5199000,https://api.deconcesionarias.com.ar/api/files/9a919e5f-f085-4f12-a5d5-30e608b0f381/?9a919e5f-f085-4f12-a5d5-30e608b0f381.jpeg,b1f14b8e-0d70-423e-829f-32492c5586bc,85400,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
renault,captur,2.0 INTENS,2017,5200000,https://api.deconcesionarias.com.ar/api/files/9c749523-445b-46aa-acd0-06ef4a396ae7/?9c749523-445b-46aa-acd0-06ef4a396ae7.jpeg,3a40a452-0ae7-4d0a-95ed-029dbe42828b,37000,ARS,"RIO CUARTO,San Martín,2191","-33,1167252","-64,3763017",Remincor,Usado
renault,Captur,2.0 Intens (MY21),,6200000,https://drive.google.com/file/d/1LcA2azXHCO_gXZkA4JcFgLEPfrTpuF4u/view?usp=share_link,,,ARS,"CABA,Lima,411","-34,6133992","-58,3817576",Lepic,Adjudicado
renault,Captur,2.0 Intens (MY21),,6200000,https://drive.google.com/file/d/1LcA2azXHCO_gXZkA4JcFgLEPfrTpuF4u/view?usp=share_link,,,ARS,"CABA,Lima,411","-33,6133992","-57,3817576",Lepic,Adjudicado
renault,Captur,2.0 Intens (MY21),,6200000,https://drive.google.com/file/d/1LcA2azXHCO_gXZkA4JcFgLEPfrTpuF4u/view?usp=share_link,,,ARS,"CABA,Lima,411","-32,6133992","-56,3817576",Lepic,Adjudicado
renault,captur,2.0 ZEN,2017,4381650,https://api.deconcesionarias.com.ar/api/files/ba588318-cdc6-4b80-b2db-01a5cc37aef5/?ba588318-cdc6-4b80-b2db-01a5cc37aef5.jpeg,466e3c1b-ca1c-4418-8d2d-d7925b7f92d1,50000,ARS,"SAN MIGUEL DE TUCUMAN,SAN LORENZO,276","-26,8344557","-65,2022076",Boxus,Usado
renault,captur,2.0 ZEN,2017,4650000,https://api.deconcesionarias.com.ar/api/files/d30072f2-7e84-4b61-8d9d-f2abac4fd0c5/?d30072f2-7e84-4b61-8d9d-f2abac4fd0c5.jpg,d2ad7ef5-a70f-4f31-901b-b95fd43f1d8f,67000,ARS,"1 DE AGOSTO,Av. Cervantes,3879","-34,7091154","-58,2255629",Espositoautomotores,Usado
renault,captur,2.0 ZEN,2018,4500000,https://api.deconcesionarias.com.ar/api/files/dc99e4ca-3080-4012-a86f-95203d9f4a9a/?dc99e4ca-3080-4012-a86f-95203d9f4a9a.jpeg,c8a3787e-0902-4302-885d-b7737d2bd1c0,94000,ARS,"SAN LUIS,Av. del Fundador esq, Las voces del Chorrillero,","-33,2941809","-66,2956203",ExpoUsados,Usado
